,title,href,time,pay
0,“红专并进，理实交融”——中国科学技术大学天文系研究生党团支部联合参观校史馆,/2023/0328/c2314a596675/page.htm,2023/0328,50
1,观抗美援朝电影，悟艰苦奋斗精神 ——物理学院天文系研究生团支部举行国庆观影活动,/2023/0308/c2314a594150/page.htm,2023/0308,30
2,普及天文知识，共赏中秋明月——记天文学系研究生团支部中秋赏月活动,/2022/1023/c2314a577103/page.htm,2022/1023,50
